order_item_id,order_id,product_id,quantity,unit_price,subtotal
12230,2264,102,5,242.06,1210.3
12231,2264,126,5,171.77,858.85
12232,2264,130,3,442.05,1326.15
12233,2264,46,1,440.66,440.66
12234,2264,195,3,405.97,1217.91
12235,2264,119,3,77.55,232.65
12236,2264,177,5,345.11,1725.55
12237,2264,198,5,84.0,420.0
12238,2264,64,3,347.22,1041.66
12239,2264,170,5,20.81,104.05
12240,2265,180,2,120.89,241.78
12241,2265,175,5,213.15,1065.75
12242,2265,46,5,440.66,2203.3
12243,2265,88,2,130.46,260.92
12244,2265,34,1,341.68,341.68
12245,2265,39,3,202.14,606.42
12246,2265,80,4,81.63,326.52
12247,2265,21,4,370.27,1481.08
12248,2265,183,4,247.13,988.52
12249,2265,152,3,488.58,1465.74
12250,2266,195,5,405.97,2029.85
12251,2266,133,4,23.76,95.04
12252,2266,56,4,382.78,1531.12
12253,2266,192,1,257.3,257.3
12254,2266,58,5,400.2,2001.0
12255,2266,84,5,362.22,1811.1
12256,2266,184,3,336.25,1008.75
12257,2266,200,3,476.02,1428.06
12258,2266,150,2,444.38,888.76
12259,2267,59,3,306.28,918.84
12260,2267,162,1,346.17,346.17
12261,2267,23,5,57.82,289.1
12262,2268,173,2,365.48,730.96
12263,2268,130,5,442.05,2210.25
12264,2268,98,3,49.09,147.27
12265,2268,75,5,254.53,1272.65
12266,2268,160,4,177.57,710.28
12267,2268,174,4,168.46,673.84
12268,2268,146,1,285.21,285.21
12269,2269,12,5,235.62,1178.1
12270,2270,130,4,442.05,1768.2
12271,2270,171,4,194.83,779.32
12272,2270,153,1,31.9,31.9
12273,2271,28,3,129.39,388.17
12274,2271,150,1,444.38,444.38
12275,2271,145,4,281.88,1127.52
12276,2271,114,1,379.03,379.03
12277,2271,162,1,346.17,346.17
12278,2271,170,5,20.81,104.05
12279,2272,70,2,385.74,771.48
12280,2272,169,2,142.27,284.54
12281,2272,124,3,134.57,403.71
12282,2273,159,3,31.36,94.08
12283,2273,133,2,23.76,47.52
12284,2273,12,3,235.62,706.86
12285,2274,47,2,122.06,244.12
12286,2274,66,2,183.28,366.56
12287,2275,175,4,213.15,852.6
12288,2275,128,4,55.17,220.68
12289,2275,55,3,264.57,793.71
12290,2275,185,2,338.65,677.3
12291,2275,100,3,111.96,335.88
12292,2275,137,4,121.1,484.4
12293,2275,83,1,382.53,382.53
12294,2275,53,1,450.95,450.95
12295,2276,123,1,118.04,118.04
12296,2276,162,2,346.17,692.34
12297,2276,131,1,95.72,95.72
12298,2276,106,1,215.08,215.08
12299,2276,170,5,20.81,104.05
12300,2276,153,1,31.9,31.9
12301,2276,124,3,134.57,403.71
12302,2276,101,4,87.29,349.16
12303,2277,118,1,52.62,52.62
12304,2277,193,2,334.91,669.82
12305,2278,189,1,313.41,313.41
12306,2278,56,2,382.78,765.56
12307,2278,90,2,129.89,259.78
12308,2278,100,5,111.96,559.8
12309,2279,53,3,450.95,1352.85
12310,2279,187,1,127.83,127.83
12311,2279,122,5,291.31,1456.55
12312,2279,195,1,405.97,405.97
12313,2279,192,1,257.3,257.3
12314,2279,170,4,20.81,83.24
12315,2279,46,5,440.66,2203.3
12316,2279,177,2,345.11,690.22
12317,2280,47,4,122.06,488.24
12318,2280,23,3,57.82,173.46
12319,2281,198,5,84.0,420.0
12320,2281,102,2,242.06,484.12
12321,2282,196,1,242.98,242.98
12322,2282,150,3,444.38,1333.14
12323,2282,17,5,479.46,2397.3
12324,2282,87,4,182.28,729.12
12325,2282,103,2,407.85,815.7
12326,2282,5,1,448.25,448.25
12327,2282,167,4,310.98,1243.92
12328,2282,52,4,378.57,1514.28
12329,2282,38,1,137.51,137.51
12330,2282,14,3,384.23,1152.69
12331,2283,77,5,47.8,239.0
12332,2284,192,2,257.3,514.6
12333,2284,155,4,148.07,592.28
12334,2284,94,2,246.88,493.76
12335,2284,124,2,134.57,269.14
12336,2284,196,5,242.98,1214.9
12337,2284,82,5,223.11,1115.55
12338,2284,192,5,257.3,1286.5
12339,2284,101,4,87.29,349.16
12340,2285,183,1,247.13,247.13
12341,2285,122,1,291.31,291.31
12342,2285,47,5,122.06,610.3
12343,2285,155,4,148.07,592.28
12344,2285,156,5,203.62,1018.1
12345,2285,25,3,445.02,1335.06
12346,2285,75,5,254.53,1272.65
12347,2285,47,4,122.06,488.24
12348,2285,3,1,127.14,127.14
12349,2285,169,2,142.27,284.54
12350,2286,147,2,40.08,80.16
12351,2286,121,3,59.35,178.05
12352,2286,108,1,201.91,201.91
12353,2286,41,1,348.61,348.61
12354,2286,64,4,347.22,1388.88
12355,2286,195,5,405.97,2029.85
12356,2286,138,3,350.0,1050.0
12357,2286,20,3,309.79,929.37
12358,2286,128,4,55.17,220.68
12359,2287,180,3,120.89,362.67
12360,2287,17,5,479.46,2397.3
12361,2287,91,4,54.01,216.04
12362,2288,41,2,348.61,697.22
12363,2288,57,3,93.36,280.08
12364,2288,93,2,83.51,167.02
12365,2288,177,5,345.11,1725.55
12366,2288,83,5,382.53,1912.65
12367,2288,126,1,171.77,171.77
12368,2288,112,2,111.15,222.3
12369,2288,2,2,375.94,751.88
12370,2288,197,2,460.39,920.78
12371,2288,141,2,21.7,43.4
12372,2289,157,4,126.77,507.08
12373,2289,27,3,53.39,160.17
12374,2289,186,2,64.83,129.66
12375,2289,90,5,129.89,649.45
12376,2289,167,4,310.98,1243.92
12377,2289,77,4,47.8,191.2
12378,2289,41,4,348.61,1394.44
12379,2289,135,3,146.94,440.82
12380,2289,189,4,313.41,1253.64
12381,2290,134,2,467.24,934.48
12382,2290,27,1,53.39,53.39
12383,2290,32,5,420.37,2101.85
12384,2291,81,4,99.26,397.04
12385,2291,190,3,218.93,656.79
12386,2291,90,1,129.89,129.89
12387,2291,192,3,257.3,771.9
12388,2291,139,1,254.5,254.5
12389,2291,167,1,310.98,310.98
12390,2291,82,5,223.11,1115.55
12391,2291,3,1,127.14,127.14
12392,2292,65,4,380.42,1521.68
12393,2292,112,1,111.15,111.15
12394,2292,151,2,379.75,759.5
12395,2292,115,5,300.41,1502.05
12396,2292,198,5,84.0,420.0
12397,2293,57,2,93.36,186.72
12398,2293,77,4,47.8,191.2
12399,2293,114,3,379.03,1137.09
12400,2293,191,5,113.33,566.65
12401,2294,178,4,293.17,1172.68
12402,2294,44,5,148.52,742.6
12403,2294,30,5,435.91,2179.55
12404,2295,141,4,21.7,86.8
12405,2295,63,3,346.54,1039.62
12406,2295,81,1,99.26,99.26
12407,2295,83,2,382.53,765.06
12408,2296,193,4,334.91,1339.64
12409,2296,7,5,34.3,171.5
12410,2296,123,5,118.04,590.2
12411,2297,116,2,95.57,191.14
12412,2297,105,4,485.12,1940.48
12413,2297,5,5,448.25,2241.25
12414,2297,137,3,121.1,363.3
12415,2297,149,1,340.13,340.13
12416,2297,156,5,203.62,1018.1
12417,2297,24,4,418.11,1672.44
12418,2297,193,3,334.91,1004.73
12419,2298,166,5,369.7,1848.5
12420,2298,135,3,146.94,440.82
12421,2298,135,4,146.94,587.76
12422,2298,77,5,47.8,239.0
12423,2298,192,5,257.3,1286.5
12424,2298,175,3,213.15,639.45
12425,2298,168,3,204.89,614.67
12426,2298,116,1,95.57,95.57
12427,2299,17,4,479.46,1917.84
12428,2299,63,5,346.54,1732.7
12429,2299,82,2,223.11,446.22
12430,2299,87,4,182.28,729.12
12431,2299,65,4,380.42,1521.68
12432,2299,123,4,118.04,472.16
12433,2299,72,2,312.31,624.62
12434,2300,117,4,428.64,1714.56
12435,2300,95,4,111.4,445.6
12436,2300,19,5,66.42,332.1
12437,2300,21,5,370.27,1851.35
12438,2300,194,5,393.64,1968.2
12439,2300,133,4,23.76,95.04
12440,2300,86,3,78.08,234.24
12441,2300,127,5,239.98,1199.9
12442,2300,172,5,319.11,1595.55
12443,2301,164,1,105.71,105.71
12444,2302,113,2,298.01,596.02
12445,2302,98,3,49.09,147.27
12446,2303,71,3,437.85,1313.55
12447,2303,48,3,209.9,629.7
12448,2303,105,2,485.12,970.24
12449,2303,169,4,142.27,569.08
12450,2304,87,2,182.28,364.56
12451,2304,52,3,378.57,1135.71
12452,2304,50,3,87.02,261.06
12453,2304,157,4,126.77,507.08
12454,2304,81,5,99.26,496.3
12455,2304,172,5,319.11,1595.55
12456,2304,6,5,303.44,1517.2
12457,2305,135,4,146.94,587.76
12458,2306,200,4,476.02,1904.08
12459,2306,49,4,240.25,961.0
12460,2306,109,2,464.73,929.46
12461,2307,112,4,111.15,444.6
12462,2307,106,1,215.08,215.08
12463,2307,146,4,285.21,1140.84
12464,2307,169,5,142.27,711.35
12465,2308,72,3,312.31,936.93
12466,2308,170,1,20.81,20.81
12467,2308,114,2,379.03,758.06
12468,2308,154,4,395.55,1582.2
12469,2308,41,5,348.61,1743.05
12470,2309,60,2,203.18,406.36
12471,2309,177,2,345.11,690.22
12472,2309,104,3,44.28,132.84
12473,2309,38,4,137.51,550.04
12474,2309,133,2,23.76,47.52
12475,2309,89,3,54.08,162.24
12476,2309,99,2,404.28,808.56
12477,2309,5,3,448.25,1344.75
12478,2309,160,3,177.57,532.71
12479,2309,172,1,319.11,319.11
12480,2310,53,5,450.95,2254.75
12481,2310,142,4,97.56,390.24
12482,2310,43,3,406.42,1219.26
12483,2310,164,3,105.71,317.13
12484,2310,142,1,97.56,97.56
12485,2310,184,5,336.25,1681.25
12486,2311,78,1,61.11,61.11
12487,2311,127,3,239.98,719.94
12488,2311,183,3,247.13,741.39
12489,2311,196,2,242.98,485.96
12490,2311,177,5,345.11,1725.55
12491,2311,1,3,326.92,980.76
12492,2311,51,4,289.46,1157.84
12493,2311,87,5,182.28,911.4
12494,2311,161,4,188.55,754.2
12495,2312,90,1,129.89,129.89
12496,2313,200,2,476.02,952.04
12497,2313,137,1,121.1,121.1
12498,2314,124,5,134.57,672.85
12499,2314,86,2,78.08,156.16
12500,2314,116,5,95.57,477.85
12501,2315,80,1,81.63,81.63
12502,2315,58,4,400.2,1600.8
12503,2315,27,4,53.39,213.56
12504,2316,136,2,94.61,189.22
12505,2316,9,4,32.74,130.96
12506,2316,144,3,73.7,221.1
12507,2316,175,5,213.15,1065.75
12508,2316,53,4,450.95,1803.8
12509,2316,200,5,476.02,2380.1
12510,2317,87,4,182.28,729.12
12511,2317,12,4,235.62,942.48
12512,2317,122,4,291.31,1165.24
12513,2317,96,3,190.06,570.18
12514,2317,145,3,281.88,845.64
12515,2317,115,2,300.41,600.82
12516,2317,189,3,313.41,940.23
12517,2318,91,1,54.01,54.01
12518,2318,76,1,441.79,441.79
12519,2318,46,3,440.66,1321.98
12520,2319,161,5,188.55,942.75
12521,2320,129,3,147.3,441.9
12522,2320,194,3,393.64,1180.92
12523,2320,121,2,59.35,118.7
12524,2320,12,5,235.62,1178.1
12525,2320,6,2,303.44,606.88
12526,2320,74,1,460.88,460.88
12527,2320,5,3,448.25,1344.75
12528,2320,22,3,79.92,239.76
12529,2321,98,1,49.09,49.09
12530,2321,134,1,467.24,467.24
12531,2321,110,1,223.04,223.04
12532,2321,23,3,57.82,173.46
12533,2321,163,3,470.83,1412.49
12534,2321,162,4,346.17,1384.68
12535,2321,112,1,111.15,111.15
12536,2322,12,1,235.62,235.62
12537,2322,11,3,281.57,844.71
12538,2322,86,5,78.08,390.4
12539,2322,78,1,61.11,61.11
12540,2322,165,5,72.03,360.15
12541,2322,151,2,379.75,759.5
12542,2323,167,4,310.98,1243.92
12543,2324,190,5,218.93,1094.65
12544,2324,11,2,281.57,563.14
12545,2324,168,4,204.89,819.56
12546,2324,55,5,264.57,1322.85
12547,2324,56,4,382.78,1531.12
12548,2324,75,4,254.53,1018.12
12549,2325,125,1,342.41,342.41
12550,2325,135,2,146.94,293.88
12551,2326,162,4,346.17,1384.68
12552,2326,103,2,407.85,815.7
12553,2326,172,5,319.11,1595.55
12554,2326,10,1,363.69,363.69
12555,2326,187,1,127.83,127.83
12556,2326,67,3,228.69,686.07
12557,2326,55,5,264.57,1322.85
12558,2326,182,5,232.24,1161.2
12559,2326,5,3,448.25,1344.75
12560,2326,180,5,120.89,604.45
12561,2327,27,3,53.39,160.17
12562,2327,3,5,127.14,635.7
12563,2327,97,1,434.64,434.64
12564,2327,190,4,218.93,875.72
12565,2327,14,5,384.23,1921.15
12566,2327,149,5,340.13,1700.65
12567,2328,30,4,435.91,1743.64
12568,2328,105,5,485.12,2425.6
12569,2328,144,1,73.7,73.7
12570,2328,58,1,400.2,400.2
12571,2328,59,5,306.28,1531.4
12572,2328,76,4,441.79,1767.16
12573,2328,155,1,148.07,148.07
12574,2328,174,2,168.46,336.92
12575,2328,141,1,21.7,21.7
12576,2329,40,3,350.32,1050.96
12577,2329,113,2,298.01,596.02
12578,2329,29,2,492.91,985.82
12579,2329,90,2,129.89,259.78
12580,2329,108,1,201.91,201.91
12581,2329,33,4,197.69,790.76
12582,2329,104,5,44.28,221.4
12583,2330,80,4,81.63,326.52
12584,2330,72,3,312.31,936.93
12585,2330,10,5,363.69,1818.45
12586,2330,16,5,153.38,766.9
12587,2330,166,5,369.7,1848.5
12588,2330,158,4,166.49,665.96
12589,2330,31,4,153.43,613.72
12590,2330,60,2,203.18,406.36
12591,2330,23,3,57.82,173.46
12592,2330,199,4,494.19,1976.76
12593,2331,198,3,84.0,252.0
12594,2331,115,1,300.41,300.41
12595,2331,107,3,435.03,1305.09
12596,2331,10,3,363.69,1091.07
12597,2331,68,1,21.56,21.56
12598,2332,190,2,218.93,437.86
12599,2332,154,4,395.55,1582.2
12600,2332,190,5,218.93,1094.65
12601,2332,74,3,460.88,1382.64
12602,2332,66,1,183.28,183.28
12603,2332,169,5,142.27,711.35
12604,2332,30,2,435.91,871.82
12605,2332,187,4,127.83,511.32
12606,2332,143,1,358.72,358.72
12607,2333,141,2,21.7,43.4
12608,2333,114,2,379.03,758.06
12609,2333,153,4,31.9,127.6
12610,2333,84,2,362.22,724.44
12611,2334,73,1,386.01,386.01
12612,2334,80,4,81.63,326.52
12613,2334,67,3,228.69,686.07
12614,2334,1,2,326.92,653.84
12615,2334,112,1,111.15,111.15
12616,2334,49,3,240.25,720.75
12617,2334,49,3,240.25,720.75
12618,2334,40,3,350.32,1050.96
12619,2335,23,2,57.82,115.64
12620,2335,137,3,121.1,363.3
12621,2335,32,3,420.37,1261.11
12622,2336,198,2,84.0,168.0
12623,2336,124,3,134.57,403.71
12624,2336,2,3,375.94,1127.82
12625,2336,103,5,407.85,2039.25
12626,2336,129,1,147.3,147.3
12627,2336,131,3,95.72,287.16
12628,2337,19,2,66.42,132.84
12629,2337,101,2,87.29,174.58
12630,2337,53,3,450.95,1352.85
12631,2337,9,2,32.74,65.48
12632,2337,169,5,142.27,711.35
12633,2337,55,4,264.57,1058.28
12634,2337,136,1,94.61,94.61
12635,2337,188,2,31.72,63.44
12636,2338,33,4,197.69,790.76
12637,2338,115,4,300.41,1201.64
12638,2338,113,3,298.01,894.03
12639,2338,112,5,111.15,555.75
12640,2338,86,5,78.08,390.4
12641,2338,131,1,95.72,95.72
12642,2338,149,3,340.13,1020.39
12643,2339,176,2,81.1,162.2
12644,2339,148,3,451.48,1354.44
12645,2339,69,5,440.41,2202.05
12646,2339,157,2,126.77,253.54
12647,2339,19,2,66.42,132.84
12648,2339,107,4,435.03,1740.12
12649,2339,89,4,54.08,216.32
12650,2339,41,4,348.61,1394.44
12651,2339,105,5,485.12,2425.6
12652,2339,67,5,228.69,1143.45
12653,2340,113,5,298.01,1490.05
12654,2340,54,2,193.76,387.52
12655,2340,9,2,32.74,65.48
12656,2340,20,4,309.79,1239.16
12657,2340,32,2,420.37,840.74
12658,2340,28,4,129.39,517.56
12659,2340,116,5,95.57,477.85
12660,2341,57,2,93.36,186.72
12661,2341,52,1,378.57,378.57
12662,2341,168,3,204.89,614.67
12663,2341,171,1,194.83,194.83
12664,2341,132,1,313.61,313.61
12665,2341,27,4,53.39,213.56
12666,2341,104,3,44.28,132.84
12667,2341,139,1,254.5,254.5
12668,2341,41,2,348.61,697.22
12669,2342,178,5,293.17,1465.85
12670,2342,165,3,72.03,216.09
12671,2342,50,1,87.02,87.02
12672,2342,29,3,492.91,1478.73
12673,2342,71,2,437.85,875.7
12674,2342,145,4,281.88,1127.52
12675,2342,140,1,324.46,324.46
12676,2342,93,4,83.51,334.04
12677,2342,63,3,346.54,1039.62
12678,2343,4,5,69.2,346.0
12679,2343,108,2,201.91,403.82
12680,2343,61,4,273.97,1095.88
12681,2343,91,1,54.01,54.01
12682,2343,75,4,254.53,1018.12
12683,2343,10,2,363.69,727.38
12684,2343,106,2,215.08,430.16
12685,2344,27,5,53.39,266.95
12686,2344,179,2,420.19,840.38
12687,2344,110,1,223.04,223.04
12688,2344,199,2,494.19,988.38
12689,2344,87,1,182.28,182.28
12690,2344,107,2,435.03,870.06
12691,2345,149,4,340.13,1360.52
12692,2345,167,1,310.98,310.98
12693,2345,102,2,242.06,484.12
12694,2345,182,5,232.24,1161.2
12695,2345,135,1,146.94,146.94
12696,2345,10,5,363.69,1818.45
12697,2345,157,4,126.77,507.08
12698,2345,165,3,72.03,216.09
12699,2345,48,4,209.9,839.6
12700,2345,136,4,94.61,378.44
12701,2346,196,4,242.98,971.92
12702,2346,143,2,358.72,717.44
12703,2347,176,4,81.1,324.4
12704,2347,22,3,79.92,239.76
12705,2347,194,2,393.64,787.28
12706,2347,149,1,340.13,340.13
12707,2347,50,5,87.02,435.1
12708,2347,3,5,127.14,635.7
12709,2347,40,1,350.32,350.32
12710,2347,14,3,384.23,1152.69
12711,2347,190,4,218.93,875.72
12712,2348,74,5,460.88,2304.4
12713,2348,84,4,362.22,1448.88
12714,2348,160,5,177.57,887.85
12715,2348,184,5,336.25,1681.25
12716,2348,136,5,94.61,473.05
12717,2348,44,1,148.52,148.52
12718,2348,60,2,203.18,406.36
12719,2348,119,2,77.55,155.1
12720,2349,35,5,469.59,2347.95
12721,2349,117,2,428.64,857.28
12722,2349,198,3,84.0,252.0
12723,2350,126,3,171.77,515.31
12724,2350,75,2,254.53,509.06
12725,2350,165,1,72.03,72.03
12726,2350,130,5,442.05,2210.25
12727,2350,103,3,407.85,1223.55
12728,2351,45,3,458.31,1374.93
12729,2351,193,4,334.91,1339.64
12730,2351,56,4,382.78,1531.12
12731,2351,106,5,215.08,1075.4
12732,2351,134,2,467.24,934.48
12733,2351,123,3,118.04,354.12
12734,2351,93,3,83.51,250.53
12735,2351,166,1,369.7,369.7
12736,2351,72,3,312.31,936.93
12737,2351,140,2,324.46,648.92
12738,2352,158,5,166.49,832.45
12739,2353,59,3,306.28,918.84
12740,2353,151,5,379.75,1898.75
12741,2354,149,4,340.13,1360.52
12742,2354,68,1,21.56,21.56
12743,2354,30,1,435.91,435.91
12744,2354,22,3,79.92,239.76
12745,2354,104,1,44.28,44.28
12746,2354,24,5,418.11,2090.55
12747,2354,174,2,168.46,336.92
12748,2355,45,4,458.31,1833.24
12749,2355,14,5,384.23,1921.15
12750,2355,54,1,193.76,193.76
12751,2356,30,4,435.91,1743.64
12752,2356,25,3,445.02,1335.06
12753,2356,14,5,384.23,1921.15
12754,2356,40,2,350.32,700.64
12755,2357,76,3,441.79,1325.37
12756,2357,120,3,297.88,893.64
12757,2357,12,3,235.62,706.86
12758,2357,196,1,242.98,242.98
12759,2357,155,5,148.07,740.35
12760,2357,93,1,83.51,83.51
12761,2357,142,1,97.56,97.56
12762,2357,154,1,395.55,395.55
12763,2357,2,3,375.94,1127.82
12764,2357,106,4,215.08,860.32
12765,2358,94,5,246.88,1234.4
12766,2358,95,1,111.4,111.4
12767,2358,121,4,59.35,237.4
12768,2358,62,3,433.17,1299.51
12769,2359,135,4,146.94,587.76
12770,2359,123,1,118.04,118.04
12771,2359,14,4,384.23,1536.92
12772,2360,94,4,246.88,987.52
12773,2360,113,4,298.01,1192.04
12774,2360,74,1,460.88,460.88
12775,2360,171,3,194.83,584.49
12776,2361,33,4,197.69,790.76
12777,2361,175,5,213.15,1065.75
12778,2361,159,4,31.36,125.44
12779,2362,134,5,467.24,2336.2
12780,2362,181,5,334.26,1671.3
12781,2362,153,1,31.9,31.9
12782,2362,103,5,407.85,2039.25
12783,2362,64,1,347.22,347.22
12784,2362,123,1,118.04,118.04
12785,2362,82,1,223.11,223.11
12786,2362,24,1,418.11,418.11
12787,2363,94,3,246.88,740.64
12788,2363,107,4,435.03,1740.12
12789,2363,56,1,382.78,382.78
12790,2363,173,2,365.48,730.96
12791,2363,114,1,379.03,379.03
12792,2364,103,5,407.85,2039.25
12793,2364,83,3,382.53,1147.59
12794,2364,82,1,223.11,223.11
12795,2364,139,3,254.5,763.5
12796,2364,122,1,291.31,291.31
12797,2364,50,3,87.02,261.06
12798,2364,2,1,375.94,375.94
12799,2365,27,2,53.39,106.78
12800,2365,167,1,310.98,310.98
12801,2365,30,1,435.91,435.91
12802,2365,173,2,365.48,730.96
12803,2365,116,2,95.57,191.14
12804,2365,137,2,121.1,242.2
12805,2365,24,5,418.11,2090.55
12806,2366,121,5,59.35,296.75
12807,2366,98,3,49.09,147.27
12808,2366,109,3,464.73,1394.19
12809,2366,4,1,69.2,69.2
12810,2366,17,5,479.46,2397.3
12811,2366,17,3,479.46,1438.38
12812,2367,39,3,202.14,606.42
12813,2367,20,1,309.79,309.79
12814,2367,108,3,201.91,605.73
12815,2367,53,3,450.95,1352.85
12816,2367,196,2,242.98,485.96
12817,2367,78,1,61.11,61.11
12818,2367,32,3,420.37,1261.11
12819,2367,122,3,291.31,873.93
12820,2367,75,4,254.53,1018.12
12821,2368,165,4,72.03,288.12
12822,2369,131,3,95.72,287.16
12823,2369,103,1,407.85,407.85
12824,2369,58,5,400.2,2001.0
12825,2369,153,3,31.9,95.7
12826,2369,26,3,297.13,891.39
12827,2369,158,2,166.49,332.98
12828,2369,61,3,273.97,821.91
12829,2370,109,3,464.73,1394.19
12830,2370,84,2,362.22,724.44
12831,2370,195,2,405.97,811.94
12832,2370,26,4,297.13,1188.52
12833,2370,193,3,334.91,1004.73
12834,2371,27,1,53.39,53.39
12835,2371,177,2,345.11,690.22
12836,2371,122,1,291.31,291.31
12837,2371,58,3,400.2,1200.6
12838,2371,165,4,72.03,288.12
12839,2372,154,1,395.55,395.55
12840,2372,164,4,105.71,422.84
12841,2372,138,4,350.0,1400.0
12842,2372,148,3,451.48,1354.44
12843,2372,116,4,95.57,382.28
12844,2372,14,1,384.23,384.23
12845,2372,143,5,358.72,1793.6
12846,2372,59,1,306.28,306.28
12847,2372,71,1,437.85,437.85
12848,2373,62,2,433.17,866.34
12849,2373,69,2,440.41,880.82
12850,2373,96,5,190.06,950.3
12851,2373,121,2,59.35,118.7
12852,2373,111,5,337.7,1688.5
12853,2373,123,1,118.04,118.04
12854,2373,25,4,445.02,1780.08
12855,2373,129,3,147.3,441.9
12856,2374,66,1,183.28,183.28
12857,2375,84,5,362.22,1811.1
12858,2375,102,5,242.06,1210.3
12859,2375,147,4,40.08,160.32
12860,2375,69,1,440.41,440.41
12861,2375,189,5,313.41,1567.05
12862,2375,92,2,341.11,682.22
12863,2375,145,1,281.88,281.88
12864,2375,84,3,362.22,1086.66
12865,2375,9,5,32.74,163.7
12866,2376,187,2,127.83,255.66
12867,2376,100,4,111.96,447.84
12868,2376,130,1,442.05,442.05
12869,2376,102,2,242.06,484.12
12870,2376,190,5,218.93,1094.65
12871,2376,156,2,203.62,407.24
12872,2376,74,1,460.88,460.88
12873,2376,110,1,223.04,223.04
12874,2377,166,5,369.7,1848.5
12875,2377,7,5,34.3,171.5
12876,2377,137,1,121.1,121.1
12877,2377,101,5,87.29,436.45
12878,2377,52,1,378.57,378.57
12879,2377,196,1,242.98,242.98
12880,2377,39,1,202.14,202.14
12881,2377,118,5,52.62,263.1
12882,2377,86,5,78.08,390.4
12883,2378,85,4,230.29,921.16
12884,2378,125,4,342.41,1369.64
12885,2378,36,3,54.27,162.81
12886,2379,177,4,345.11,1380.44
12887,2379,180,1,120.89,120.89
12888,2379,67,1,228.69,228.69
12889,2380,81,4,99.26,397.04
12890,2380,60,4,203.18,812.72
12891,2380,66,2,183.28,366.56
12892,2380,26,3,297.13,891.39
12893,2381,62,4,433.17,1732.68
12894,2381,67,1,228.69,228.69
12895,2381,95,5,111.4,557.0
12896,2381,117,1,428.64,428.64
12897,2381,159,5,31.36,156.8
12898,2381,74,2,460.88,921.76
12899,2381,88,1,130.46,130.46
12900,2381,170,3,20.81,62.43
12901,2381,146,2,285.21,570.42
12902,2381,170,3,20.81,62.43
12903,2382,126,4,171.77,687.08
12904,2382,156,5,203.62,1018.1
12905,2382,58,4,400.2,1600.8
12906,2382,76,2,441.79,883.58
12907,2382,126,2,171.77,343.54
12908,2382,118,5,52.62,263.1
12909,2382,90,4,129.89,519.56
12910,2382,39,2,202.14,404.28
12911,2382,134,1,467.24,467.24
12912,2383,27,1,53.39,53.39
12913,2383,169,1,142.27,142.27
12914,2383,62,2,433.17,866.34
12915,2383,13,1,408.53,408.53
12916,2383,8,4,131.68,526.72
12917,2383,85,2,230.29,460.58
12918,2384,135,3,146.94,440.82
12919,2384,183,1,247.13,247.13
12920,2384,44,2,148.52,297.04
12921,2384,36,2,54.27,108.54
12922,2384,47,2,122.06,244.12
12923,2385,16,5,153.38,766.9
12924,2385,78,2,61.11,122.22
12925,2385,150,1,444.38,444.38
12926,2385,64,4,347.22,1388.88
12927,2385,4,5,69.2,346.0
12928,2385,91,5,54.01,270.05
12929,2385,113,5,298.01,1490.05
12930,2385,53,4,450.95,1803.8
12931,2386,36,4,54.27,217.08
12932,2386,167,1,310.98,310.98
12933,2386,133,1,23.76,23.76
12934,2387,60,1,203.18,203.18
12935,2387,115,5,300.41,1502.05
12936,2387,78,3,61.11,183.33
12937,2387,183,5,247.13,1235.65
12938,2387,140,5,324.46,1622.3
12939,2387,198,2,84.0,168.0
12940,2387,139,1,254.5,254.5
12941,2387,51,4,289.46,1157.84
12942,2387,164,3,105.71,317.13
12943,2387,167,4,310.98,1243.92
12944,2388,16,3,153.38,460.14
12945,2388,148,3,451.48,1354.44
12946,2388,102,2,242.06,484.12
12947,2388,79,3,489.43,1468.29
12948,2388,81,3,99.26,297.78
12949,2388,8,4,131.68,526.72
12950,2388,125,1,342.41,342.41
12951,2388,4,3,69.2,207.6
12952,2389,68,5,21.56,107.8
12953,2389,186,1,64.83,64.83
12954,2389,171,1,194.83,194.83
12955,2389,200,5,476.02,2380.1
12956,2390,35,5,469.59,2347.95
12957,2391,125,3,342.41,1027.23
12958,2391,57,4,93.36,373.44
12959,2391,18,3,69.06,207.18
12960,2391,110,3,223.04,669.12
12961,2391,26,3,297.13,891.39
12962,2391,61,2,273.97,547.94
12963,2391,191,1,113.33,113.33
12964,2391,115,1,300.41,300.41
12965,2391,98,4,49.09,196.36
12966,2392,26,5,297.13,1485.65
12967,2392,18,4,69.06,276.24
12968,2393,153,2,31.9,63.8
12969,2394,160,1,177.57,177.57
12970,2394,120,1,297.88,297.88
12971,2394,199,2,494.19,988.38
12972,2394,125,5,342.41,1712.05
12973,2394,162,2,346.17,692.34
12974,2394,8,4,131.68,526.72
12975,2394,25,5,445.02,2225.1
12976,2394,149,2,340.13,680.26
12977,2395,37,1,102.15,102.15
12978,2395,101,2,87.29,174.58
12979,2395,70,4,385.74,1542.96
12980,2395,178,3,293.17,879.51
12981,2395,33,3,197.69,593.07
12982,2395,111,5,337.7,1688.5
12983,2395,70,4,385.74,1542.96
12984,2395,63,2,346.54,693.08
12985,2396,170,5,20.81,104.05
12986,2396,7,3,34.3,102.9
12987,2396,184,2,336.25,672.5
12988,2396,99,4,404.28,1617.12
12989,2396,160,1,177.57,177.57
12990,2396,34,1,341.68,341.68
12991,2396,116,2,95.57,191.14
12992,2396,192,1,257.3,257.3
